source_id@collection_memberships.#1@collection_memberships.#2@collection_memberships.#3@collection_memberships.#4@collection_memberships.#5@subscription.#1@subscription.#2@subscription.#3@subscription.#4@subscription.#5@Acronym@Administration@Asset_Classification@ONCO_ATC_Code@ATC_Level3@Black_Box@Company_HQ@Completion_Date@Current_Status@Drug_Description@Drug_Type@DynamicObjectID@ONCO_Full_Indication@Gender@ONCO_Hospital_Status@HTA_Decision_Date.RawValue@HTA_Decision_Date.Value@ICER_QALYs@Intervention@Intervention_Type@Length_Of_Trial@Level_Of_Reimbursement@Licensing_Status@Line_Of_Therapy@NCT_Code@No_Of_Patients@Official_Dosage@ONCO_Approval_Date.RawValue@ONCO_Approval_Date.Value@ONCO_Marketing_Date@ONCO_Orphan_Drug@Breakthrough_Therapy@ONCO_Start_Date@ONCO_Warnings@Other_IDs@ONCO_Parallel_Import@Patent_Expiration@Patient_Description@Patient_Profile@Patient_Profile_Age_Groups@Phase_Of_Trial@Portfolio_Pipeline_Status@ONCO_Regulatory_Submission_Date@Reimbursement_Guidance@Reimbursement_Plan@Results_Efficacy@Results_Safety_and_Adverse_Events@Sponsors@Study_Funded_By@ONCO_Therapeutic_Class@Type_Of_Therapy@API.#1@API.#2@API.#3@API.#4@API.#5@API_KEY@ONCO_Company.#1@ONCO_Company.#2@ONCO_Company.#3@ONCO_Company.#4@ONCO_Company.#5@ONCO_Company_KEY@Country_Clinical_Trial.#1@Country_Clinical_Trial.#2@Country_Clinical_Trial.#3@Country_Clinical_Trial.#4@Country_Clinical_Trial.#5@Country_Clinical_Trial_KEY@Disease_Area.#1@Disease_Area.#2@Disease_Area.#3@Disease_Area.#4@Disease_Area.#5@Disease_Area_KEY@Drug.#1@Drug.#2@Drug.#3@Drug.#4@Drug.#5@Drug_KEY@Drug_Class.#1@Drug_Class.#2@Drug_Class.#3@Drug_Class.#4@Drug_Class.#5@Drug_Class_KEY@Primary_Endpoint.#1@Primary_Endpoint.#2@Primary_Endpoint.#3@Primary_Endpoint.#4@Primary_Endpoint.#5@Secondary_Endpoints.#1@Secondary_Endpoints.#2@Secondary_Endpoints.#3@Secondary_Endpoints.#4@Secondary_Endpoints.#5@Stage_Of_Disease.#1@Stage_Of_Disease.#2@Stage_Of_Disease.#3@Stage_Of_Disease.#4@Stage_Of_Disease.#5@Trial_Design.#1@Trial_Design.#2@Trial_Design.#3@Trial_Design.#4@Trial_Design.#5@Assumption_value@Assumption_unit@ATC_Calculation_attempt@Average_Annual_Cost@Average_Cost_Per_Treatment_Cycle@Average_Duration_of_Use.Value@Average_Duration_of_Use.Unit@Average_Duration_of_Use.Comment@Average_Treatment_Cost.RawValue@Average_Treatment_Cost.Value@Cost_Per_Day@Number_of_Units@ONCO_Exchange_Rate@Factory_Price@Retail_Price@Wholesale_Price@PriceTimestamps.ManufacturerPriceDelta.TimeStamp@PriceTimestamps.ManufacturerPriceDelta.ValueChange@PriceTimestamps.ManufacturerPriceDelta.PercentageChange@PriceTimestamps.WholesalerPriceDelta.TimeStamp@PriceTimestamps.WholesalerPriceDelta.ValueChange@PriceTimestamps.WholesalerPriceDelta.PercentageChange@PriceTimestamps.RetailerPriceDelta.TimeStamp@PriceTimestamps.RetailerPriceDelta.ValueChange@PriceTimestamps.RetailerPriceDelta.PercentageChange@Price_Per_MG@Treatment_Phase_1.Cycle_Duration@Treatment_Phase_1.Cycle_Repetition@Treatment_Phase_1.Dosage_Unit@Treatment_Phase_1.Dosage_Value@Treatment_Phase_1.Treatment_Duration@Treatment_Phase_2.Cycle_Duration@Treatment_Phase_2.Cycle_Repetition@Treatment_Phase_2.Dosage_Unit@Treatment_Phase_2.Dosage_Value@Treatment_Phase_2.Treatment_Duration@Treatment_Phase_3.Cycle_Duration@Treatment_Phase_3.Cycle_Repetition@Treatment_Phase_3.Dosage_Unit@Treatment_Phase_3.Dosage_Value@Treatment_Phase_3.Treatment_Duration@Price_Date@ONCO_Price_per_Unit.RawValue@ONCO_Price_per_Unit.Value@Import_Id@Form@Currency@Active_Ingredients.Original.Active_Ingredient@Active_Ingredients.Original.Input_Language@Active_Ingredients.Original.Active_Ingredient_Translated@Active_Ingredients.Original.Volume@Active_Ingredients.Original.Volume_Unit@Active_Ingredients.Original.Dose@Active_Ingredients.Original.Dose_Unit@Active_Ingredients.Original.Strength@Active_Ingredients.Original.Strength_Unit@Active_Ingredients.Original.Strength_Comment@Active_Ingredients.Original.DDD@Active_Ingredients.Original.DDD_Unit@Active_Ingredients.Original.DDD_Comment@Active_Ingredients.Extracted.Active_Ingredient_Item.#1@Active_Ingredients.Extracted.Active_Ingredient_Item.#2@Active_Ingredients.Extracted.Active_Ingredient_Item.#3@Active_Ingredients.Extracted.Active_Ingredient_Item.#4@Active_Ingredients.Extracted.Active_Ingredient_Item.#5@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#1@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#2@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#3@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#4@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#5@Active_Ingredients.Extracted.Strength_Item.#1@Active_Ingredients.Extracted.Strength_Item.#2@Active_Ingredients.Extracted.Strength_Item.#3@Active_Ingredients.Extracted.Strength_Item.#4@Active_Ingredients.Extracted.Strength_Item.#5@Active_Ingredients.Extracted.Strength_CALC@Active_Ingredients.Extracted.Strength_unit@Active_Ingredients.Extracted.Strength_value@Active_Ingredients.Extracted.DDD@TimeStamp@geographic_location.#1.row_id@geographic_location.#1.name@geographic_location.#2.row_id@geographic_location.#2.name@geographic_location.#3.row_id@geographic_location.#3.name@geographic_location.#4.row_id@geographic_location.#4.name@geographic_location.#5.row_id@geographic_location.#5.name
14923503@Onco@@@@@@@@@@@The patients receive the IVIG calculated as 1g/kg/bodyweight per cycle (defined as every 21 days) until progression disease is noted. All patients are being followed for a period of 6 months after patient's withdrawal. SOURCE: clinical.trials.gov@@-@-@-@-@@@@@14923503@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00294476@30@-@-@@@-@@7/1/2005@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@GAMMACAN@@@@@GAMMACAN||||@Israel@@@@@Israel|||||||||@Melanoma / Skin Cancer@Prostate Cancer@Colorectal Cancer@@@Melanoma / Skin Cancer|Prostate Cancer|Colorectal Cancer|||||||@GCAN-01@@@@@GCAN-01||||@Immunotherapy@@@@@Immunotherapy||||@RECIST@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14919286@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@ABT-510 in combination with carboplatin / Taxol.@@-@-@-@UNITED STATES@@@A synthetic peptide that mimics the anti-angiogenic activity of the endogenous protein thrombospondin-1 (TSP-1). ABT-510 inhibits the actions of several pro-angiogenic growth factors important to tumor neovascularization; these pro-angiogenic growth factors include vascular endothelial growth factor (VEGF), basic fibroblast growth factor (bFGF)), hepatocyte growth factor (HGF), and interleukin 8 (IL-8). @@14919286@-@@-@-@@NO REVIEW@@@@-@-@-@NCT00061646@25@-@-@@@-@@3/1/2003@-@M02-429@@-@-@@@II@CLINICAL HOLD@@-@-@>> Trial terminated. [Abbot, 10.08.2007]        >> Trial registered. [Abbott, 02.06.2003]@-@@@@COMBO@THROMBOSPONDIN@CARBOPLATIN@PACLITAXEL@@@THROMBOSPONDIN|CARBOPLATIN|PACLITAXEL||@ABBOTT@@@@@ABBOTT||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@ABT-510@@@@@ABT-510||||@TK Inhibitor@VEGF@@@@TK Inhibitor|VEGF|||@PROGRESSION-FREE SURVIVAL@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14920207@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@@@L02BA01@L02B@YES@PETACH TIKVA, ISRAEL@@@Tamoxifen is a non-steroidal, triphenylethylene-based drug which displays a complex spectrum of oestrogen antagonist and oestrogen agonist-like pharmacological effects in different tissues. In breast cancer patients, at the tumour level, tamoxifen acts primarily as an antioestrogen, preventing oestrogen binding to the oestrogen receptor. In the clinical situation, it is recognised that tamoxifen leads to reductions in levels of blood total cholesterol and low density lipoproteins in postmenopausal women of the order of 10–20%. Tamoxifen does not adversely affect bone mineral density.@@14920207@@@NO@@@NO REVIEW@@@@@Via takeover of Ivax@@@@@@@@@@@@@No@@@@@@APPROVED@@@MEDICARE@RESULTS PENDING@@@@@@TAMOXIFEN CITRATE@@@@@TAMOXIFEN CITRATE||||@TEVA PHARMACEUTICAL@@@@@TEVA PHARMACEUTICAL||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@GENERIC@@@@@GENERIC||||@Hormone Antagonist@SERMs@@@@Hormone Antagonist|SERMs|||@@@@@@@@@@@@@@@@@@@@@@@Invalid Factory Price@@@@@@@@@500@1@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@00093-0782-05@FILM-COATED TABLET@US$@@@@@@@@20@MG@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
16511653@Onco@@@@@@@@@@@Nivolumab plus Ipilimumab, Experimental, Specified dose on specified daysPlatinum doublet chemotherapy, Active Comparator, Specified dose on specified days@@L01XC17@L01X@@NEW YORK, NEW YORK@7/1/2019@@Nivolumab is an investigational, fully-human IgG4 anti-PD-1 receptor blocking monoclonal antibody that binds to the checkpoint receptor PD-1 (programmed death-1) expressed on activated T cells. Nivolumab inhibits the binding of PD-1 with its tumor-express@@16511653@Randomized, OpenLabel, Phase 3 Trial of Nivolumab and Ipilimumab Versus Platinum Doublet Chemotherapy in Early Stage NSCLC@Both@@@@@@@@@@FIRST-LINE@NCT02998528@326@@@@@@@1/1/2017@@CA209-816@@@Early stage IB-IIIA, operable non-small cell lung cancer, confirmed in tissue  -  Lung function capacity capable of tolerating the proposed lung surgery  -  Eastern Cooperative Oncology Group (ECOG) Performance Status of 0-1  -  Available tissue of primary lung tumor@@ADULTS@Phase 3@III@@@@@@@@@COMBO@NIVOLUMAB@IPILIMUMAB@@@@NIVOLUMAB|IPILIMUMAB|||@BRISTOL-MYERS SQUIBB@@@@@BRISTOL-MYERS SQUIBB||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@OPDIVO@YERVOY@@@@OPDIVO|YERVOY|||@mAb@Human@PD-1 Inhibitor@@@mAb|Human|PD-1 Inhibitor||@Major Pathological Response (MPR) rate@@@@@Event free survival (EFS)@Overall survival (OS)@@@@EARLY@@@@@Randomized@Safety/Efficacy Study@Parallel Assignment@Open Label@Treatment@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14923174@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Talc vs. concurrent control@@@@NO@WOBURN, MASSACHUSSETTS@@@@@14923174@Sclerosol Intrapleural Aerosol, administered by aerosol during thoracoscopy or open thoracotomy, is indicated to prevent recurrence of malignant pleural effusions in symptomatic patients.@@NO@@@NO REVIEW@@@@@@@@N/A@Sclerosol Intrapleural Aerosol (sterile talc powder) is administered after adequate drainage of the effusion. It has been suggested that success of the pleurodesis is related to the completeness of the drainage of the pleural fluid, as well as full reexpansion of the lung, both of which will promote symphysis of the pleural surfaces. The usual dosage is a single 4-8 g dose delivered intrapleurally from the spray canister (1-2 cans), which delivers talc at a rate of 0.4 g per second.@@@@@@@NONE@LABEL@No@N/A@@@@III 4 STUDIES@APPROVED@@@@Talc and control: 64% and 41%, 61% and 43%, 78% and 39% respectively.@@@@@MONO@STERILE TALC POWDER@@@@@STERILE TALC POWDER||||@BRYAN CORP@@@@@BRYAN CORP||||@@@@@@|||||||||@Haematological Malignancy@@@@@Haematological Malignancy|||||||||@SCLEROSOL@@@@@SCLEROSOL||||@Other@@@@@Other||||@DURATION OF RESPONSE@RESPONSE RATE@@@@@@@@@@@@@@PROSPECTIVE@RANDOMISED@@@@@@Invalid Factory Price@@@@@@@@@1@1@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@INJECTION@US$@@@@@@@@4@MG@4 MG@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14916229@Onco@@@@@300f1224ntsdm@300f1225ntsdm@300f1226ntsdm@300f1227ntsdm@300f1228ntsdm@@NO LABELLED TRIAL@@M04AA01@M04A@NO@BEDFORD, OHIO@@@@@14916229@Allopurinol Sodium for Injection is indicated for the management of patients with leukaemia, lymphoma, and solid tumour malignancies who are receiving cancer therapy which causes elevations of serum and urinary uric acid levels and who cannot tolerate oral therapy.@@NO@@@NO REVIEW@@@@@@@@@Adult: 200-400MG/M2/day. Child: 200MG/M2/day.@@@@@@@Should be discontinued at the first appearance of skin rash or other signs which may indicate an allergic rection. Dose should be adjusted if co-administered with Purinethol or Imuran.@NO LABELLED TRIAL@No@@@@@@APPROVED@@N/A@MEDICARE@NO LABELLED TRIAL@@@@@@ALLOPURINOL@@@@@ALLOPURINOL||||@BEDFORD LABORATORIES@@@@@BEDFORD LABORATORIES||||@@@@@@|||||||||@Supportive Care@Haematological Malignancy@Acute Lymphocytic Leukaemia@Acute Myeloid Leukaemia@Non-Hodgkin's Lymphoma@Supportive Care|Haematological Malignancy|Acute Lymphocytic Leukaemia|Acute Myeloid Leukaemia|Non-Hodgkin's Lymphoma|||||@GENERIC@@@@@GENERIC||||@Other@@@@@Other||||@@@@@@@@@@@@@@@@@@@@@@@Invalid Factory Price@@@@@@@@@1@1@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@55390-0106-01@INJECTION@US$@@@@@@@@500@MG@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14922235@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@AT-101 in combination with Rituxan@@-@-@-@MALVERN, PENNSYLVANIA@8/1/2008@@@@14922235@Previously untreated Grade I-II follicular NHL combo with Rituxan@@-@-@@NO REVIEW@@@@-@Partnering opportunity@FIRST-LINE@NCT00440388@52@-@-@@@-@@10/1/2006@-@AT-101-CS-203@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@COMBO@-@RITUXIMAB@@@@-|RITUXIMAB|||@ASCENTA THERAPEUTICS@@@@@ASCENTA THERAPEUTICS||||@@@@@@|||||||||@Haematological Malignancy@Non-Hodgkin's Lymphoma@@@@Haematological Malignancy|Non-Hodgkin's Lymphoma||||||||@AT-101@RITUXAN@@@@AT-101|RITUXAN|||@Bcl-2 Inhibitor@@@@@Bcl-2 Inhibitor||||@RESPONSE RATE@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@SINGLE-ARM@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
16418069@Onco@@@@@@@@@@@"IBI301, Experimental, Rituximab, Active Comparator, "@@@@@CHINA@4/1/2018@@@@16418069@A Multicenter, Randomized, Double-blinded, Parallel Controlled Study to Assess the Pharmacokinetics and Safety of Recombinant Human Murine Chimeric Anti CD20 Monoclonal Antibody Injection (IBI301) Compared to Rituximab Injection in CD20 Positive B Cell Lymphoma Patients@Both@@@@@IBI301 375mg/㎡@@@@@FIRST-LINE@NCT02945215@140@@@@@@@11/1/2016@@CIBI301A201@@@- CD20-positive B-cell lymphoma. - 18 years to 65 years.  - Eastern Cooperative Oncology Group (ECOG) performance status of 0 to 1. -Signed an informed consent.  - Obtained CR (complete remission) or CRu (uncertain complete remission) after the prior ther@@ADULTS@Phase 1@I@@@@@@@@@COMBO@-@RITUXIMAB@@@@-|RITUXIMAB|||@INNOVENT BIOLOGICS@@@@@INNOVENT BIOLOGICS||||@@@@@@|||||||||@B-Cell Lymphoma@@@@@B-Cell Lymphoma|||||||||@IBI301@MABTHERA@@@@IBI301|MABTHERA|||@Other@@@@@Other||||@AUC0-inf of IBI301 and rituximab@@@@@Peak Plasma Concentration (Cmax)@Percentage and absolute value of CD19+@@@@@@@@@Randomized@Bio-equivalence Study@Parallel Assignment@Double Blind (Subject,  Caregiver,  Investigator,  Outcomes Assessor)@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14922219@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Two dose levels of ATN-224@@-@-@-@SAN DIEGO, CALIFORNIA@5/1/2008@@@@14922219@Relapsed, early stage prostate cancer not on hormone therapy@@-@-@@NO REVIEW@@@@-@-@SECOND-LINE@NCT00405574@50@-@-@@@-@@11/1/2006@-@ATN-224-005@@-@-@@@II@II@@-@-@RESULTS PENDING@-@@@@MONO@-@@@@@-||||@ATTENUON@@@@@ATTENUON||||@@@@@@|||||||||@Prostate Cancer@@@@@Prostate Cancer|||||||||@ATN-224@@@@@ATN-224||||@TK Inhibitor@Angiogenesis Inhibitor@VEGF@PDGF@@TK Inhibitor|Angiogenesis Inhibitor|VEGF|PDGF|@PSA@@@@@@@@@@-@@@@@RANDOMISED@OPEN-LABEL@DOSE COMPARISON@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
16676451@Onco@@@@@@@@@@@@@@@@BASEL, SWITZERLAND@@@@@16676451@An Open-labeled, Multi-Center, Expanded Treatment Protocol (ETP) of Midostaurin (PKC412) in Patients 18 Years of Age or Older With Newly-diagnosed FLT3-mutated Acute Myeloid Leukemia (AML) Who Are Eligible for Standard Induction and Consolidation Chemotherapy@Both@@@@@Midostaurin 50 mg (two 25 mg capsules) twice a day on days 8-21@@@@@@NCT03114228@@@@@@@@@@CPKC412A2001X@@@Written informed consent must be obtained prior to any screening procedures.  2. Patients must have a documented unequivocal diagnosis of AML according to WHO 2008 classification (≥20% blasts in the bone marrow and/or peripheral blood), excluding M3 (acute promyelocytic leukemia). Patients with secondary AML are eligible, e.g. patients with antecedent history of treatment for prior malignancy. AML patients with a history of antecedent treatment for myelodysplasia (MDS), e.g. azacitidine or decitabine, remain eligible for treatment on this study. These agents must have been discontinued for a period of at least 30 days or 5 half-lives of the drug (whichever is greater) before midostaurin can be administered.  3. Patients must have a documented FLT3 mutation (ITD or TKD)  4. Patients must be 18 years of age or older; elderly patients must be fit to receive intensive induction and consolidation chemotherapy  5. Patients must enroll prior to completion of cycle 2 of the consolidation chemotherapy.  6. Patients must have an ECOG Performance Status of ≤ 2  7. Patients requiring intrathecal chemotherapy must have a minimum washout of 48 hours prior to the first dose of midostaurin  8. Patients must have the following laboratory values:  1. Total Bilirubin ≤ 2.5 x ULN  2. Serum Creatinine ≤ 2.5 x ULN@@@@-@@@@@@@@@MONO@MIDOSTAURIN@@@@@MIDOSTAURIN||||@NOVARTIS@@@@@NOVARTIS||||@@@@@@|||||||||@Haematological Malignancy@Acute Myeloid Leukaemia@@@@Haematological Malignancy|Acute Myeloid Leukaemia||||||||@PKC412@@@@@PKC412||||@Other@@@@@Other||||@@@@@@@@@@@@@@@@@@@@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
16379392@Onco@@@@@@@@@@@Nivolumab, Experimental,@@L01XC17@L01X@@NEW YORK, NEW YORK@10/1/2018@@Nivolumab is an investigational, fully-human IgG4 anti-PD-1 receptor blocking monoclonal antibody that binds to the checkpoint receptor PD-1 (programmed death-1) expressed on activated T cells. Nivolumab inhibits the binding of PD-1 with its tumor-express@@16379392@An Open Label Phase 2 Multi-cohort Trial of Nivolumab in Advanced or Metastatic Malignancies@Both@@@@@Flat Dose@@@@@FIRST-LINE@NCT02832167@150@@@@@@@7/1/2016@@CA209-627@@@Diagnosed with advanced or metastatic malignancy  -  Received standard of care treatment for primary malignancy and standard of care treatment for relapsed cancer  -  Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1@@ADULTS@Phase 2@II@@@@@@@@@MONO@NIVOLUMAB@@@@@NIVOLUMAB||||@BRISTOL-MYERS SQUIBB@@@@@BRISTOL-MYERS SQUIBB||||@World@@@@@World|||||||||@Solid Tumours@@@@@Solid Tumours|||||||||@OPDIVO@@@@@OPDIVO||||@PD-1 Inhibitor@@@@@PD-1 Inhibitor||||@Clinical Benefit Rate measured by radiologic tumor assessments@@@@@Overall Survival rate (OS)@Duration of clinical response@@@@ADVANCED@METASTATIC@@@@SAFETY/EFFICACY STUDY@SINGLE GROUP ASSIGNMENT@OPEN LABEL@@@@@Invalid Factory Price@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14918887@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Acolbifene after tamoxifen failure@@-@-@-@-@@@@@14918887@Breast cancer progressed after tamoxifene@@-@-@@NO REVIEW@@@@-@Previously acolbifene was discontinued in Phase III trials at Schering-Plough.@SECOND-LINE@-@-@-@-@@@-@@@-@N/A@@-@PATIENTS WHO HAVE FAILED HORMONE THERAPY.@@@III@III@@-@-@"August 2007 Nature; acolbifene induced a ""positive response"" in a significant proportion of patients. Previously acolbifene was discontinued in Phase III trials at Schering-Plough."@-@@@@MONO@ACOLBIFENE@@@@@ACOLBIFENE||||@ENDOCEUTICS@@@@@ENDOCEUTICS||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@-@@@@@-||||@Hormone Antagonist@SERMs@@@@Hormone Antagonist|SERMs|||@-@@@@@@@@@@ADVANCED@REFRACTORY@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States@@@@@@@@
14924891@Onco@@@@@@@@@@@MTD of IV Cloretazine given every 7 days in conjunction with daily temozolomide@@-@-@-@NEW HAVEN, CONNECTICUT@@@Cloretazine (VNP40101M) is a small molecule that works by damaging DNA. Cloretazine releases the DNA chloroethylating agent 90CE after entering the blood stream. 90CE chloroethylates the O6 position of guanine residues, ultimately resulting in an interstrand DNA cross-link. Interstrand DNA cross-links are difficult to repair and are toxic to cells. Cloretazine demonstrated a broad spectrum of anticancer activity in preclinical studies, including activity in selected cell lines resistant to other alkylating agents such as BCNU, cyclophosphamide and melphalan. In preclinical studies, Cloretazine has been combined with other anticancer agents such as cytarabine (Ara-C). In addition, Cloretazine or its metabolite, has been shown to be capable of crossing the blood brain barrier in preclinical models.@@14924891@Relapsed or progressive adult malignant glioma@@-@-@@NO REVIEW@@@@-@-@-@-@29@-@-@@@-@@@-@-@@-@29 PATIENTS; intitially groups of 3-6 patients will be enrolled in the Phase I portion to establish MTD; to be followed by expanded Phase II trial.@@@I/II@II@@-@-@RESULTS PENDING@-@@@@COMBO@CLORETAZINE@TEMOZOLOMIDE@@@@CLORETAZINE|TEMOZOLOMIDE|||@VION PHARMACEUTICALS@@@@@VION PHARMACEUTICALS||||@@@@@@|||||||||@Brain Cancer@@@@@Brain Cancer|||||||||@VNP-40101M@TEMODAL@@@@VNP-40101M|TEMODAL|||@Alkylating Agent@@@@@Alkylating Agent||||@SAFETY@MAXIMUM TOLERATED DOSE@@@@@@@@@RELAPSED@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
14916734@Onco@@@@@@@@@@@Temodar with radiotherapy followed by sequential Temodar versus radiotherapy alone.@@-@-@-@KENILWORTH, NEW JERSEY@@@Temozolomide is not directly active but undergoes rapid nonenzymatic conversion at physiologic pH to the reactive compound MTIC. The cytotoxicity of MTIC is thought to be primarily due to alkylation of DNA. Alkylation (methylation) occurs mainly at the O6 and N7 positions of guanine.@@14916734@NSCLC with CNS metastasis@@-@-@@NO REVIEW@@@@-@Merck & Co and Schering-Plough have announced that their Boards of Directors have unanimously approved a definitive merger agreement under which Merck and Schering-Plough will combine, under the name Merck, in a stock and cash transaction. Schering-Plough shareholders will receive 0.5767 shares and $10.50 in cash for each share of Schering-Plough. Each Merck share will automatically become a share of the combined company. Based on the closing price of Merck stock on March 6, 2009, the consideration to be received by Schering-Plough shareholders is valued at $23.61 per share, or $41.1 billion in the aggregate. [Merck & Co, 9 March 2009]@-@NCT00266812@82@-@-@@@-@@6/1/2005@-@P04071@@-@-@@@II@II@@-@-@RESULTS PENDING (recruiting).@-@@@@MONO@TEMOZOLOMIDE@@@@@TEMOZOLOMIDE||||@SCHERING-PLOUGH@MERCK & CO@@@@SCHERING-PLOUGH|MERCK & CO|||@Austria@@@@@Austria|||||||||@NSCLC@@@@@NSCLC|||||||||@TEMODAR@@@@@TEMODAR||||@Alkylating Agent@@@@@Alkylating Agent||||@SAFETY@PROGRESSION-FREE SURVIVAL@@@@@@@@@ADVANCED@@@@@RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
